cleaned_city_1,cleaned_city_2,original_city_1,original_city_2
Zaventem,Bolzano ,Zaventem,Bolzano (BZ)
Zaventem,Ufa,Zaventem,Ufa
Zaventem,Trondheim,Zaventem,Trondheim
Zaventem,Mykonos,Zaventem,Mykonos
Zaventem,Izhevsk,Zaventem,Izhevsk
Zaventem,Krasnodar,Zaventem,Krasnodar
Zaventem,Parma ,Zaventem,Parma (PR)
Zaventem,Catania,Zaventem,Catania
Zaventem,Bodø,Zaventem,Bodø
Zaventem,Bournemouth,Zaventem,Bournemouth
Zaventem,Murmansk,Zaventem,Murmansk
Zaventem,Frankfurt am Main,Zaventem,Frankfurt am Main
Zaventem,Umeå,Zaventem,Umeå
Zaventem,Łódź,Zaventem,Łódź
Zaventem,Genova ,Zaventem,Genova (GE)
Zaventem,Almería,Zaventem,Almería
Zaventem,Crete Island,Zaventem,Crete Island
Zaventem,Ivalo,Zaventem,Ivalo
Zaventem,Ivanovo,Zaventem,Ivanovo
Zaventem,Vigo,Zaventem,Vigo
Zaventem,Minsk,Zaventem,Minsk
Zaventem,Seville,Zaventem,Sevilla
Zaventem,Girona,Zaventem,Girona
Zaventem,Magnitogorsk,Zaventem,Magnitogorsk
Zaventem,Zgornji Brnik,Zaventem,Zgornji Brnik
Zaventem,Cherepovets,Zaventem,Cherepovets
Zaventem,Pisa,Zaventem,Pisa
Zaventem,Valletta,Zaventem,Valletta
Zaventem,Voronezh,Zaventem,Voronezh
Zaventem,Vila Real,Zaventem,Vila Real
Zaventem,Penza,Zaventem,Penza
Zaventem,Makhachkala,Zaventem,Makhachkala
Zaventem,Spata-Artemida,Zaventem,Spata-Artemida
Zaventem,"Luton, Bedfordshire",Zaventem,"Luton, Bedfordshire"
Zaventem,Čilipi,Zaventem,Čilipi
Zaventem,Olbia ,Zaventem,Olbia (SS)
Zaventem,Hanover,Zaventem,Hannover
Zaventem,"Norwich, Norfolk",Zaventem,"Norwich, Norfolk"
Zaventem,Nottingham,Zaventem,Nottingham
Zaventem,Sibiu,Zaventem,Sibiu
Zaventem,Saint Anne,Zaventem,Saint Anne
Zaventem,Maastricht,Zaventem,Maastricht
Zaventem,Vilnius,Zaventem,Vilnius
Zaventem,Debrecen,Zaventem,Debrecen
Zaventem,Lesquin,Zaventem,Lesquin
Zaventem,Perugia,Zaventem,Perugia
Zaventem,Lisbon,Zaventem,Lisbon
Zaventem,Gothenburg,Zaventem,Gothenburg
Zaventem,Ponta Delgada,Zaventem,Ponta Delgada
Zaventem,Ancona,Zaventem,Ancona
Zaventem,Ålesund,Zaventem,Ålesund
Zaventem,Manchester,Zaventem,Manchester
Zaventem,Vágar,Zaventem,Vágar
Zaventem,Funchal,Zaventem,Funchal
Zaventem,Krasnoyarsk,Zaventem,Krasnoyarsk
Zaventem,Syktyvkar,Zaventem,Syktyvkar
Zaventem,Pescara,Zaventem,Pescara
Zaventem,Bragança,Zaventem,Bragança
Zaventem,Wrocław,Zaventem,Wrocław
Ronchi dei Legionari ,Mytilene,Ronchi dei Legionari (GO),Mytilene
Ronchi dei Legionari ,Santander,Ronchi dei Legionari (GO),Santander
Ronchi dei Legionari ,Mosjøen,Ronchi dei Legionari (GO),Mosjøen
Ronchi dei Legionari ,"Stornoway, Western Isles",Ronchi dei Legionari (GO),"Stornoway, Western Isles"
Ronchi dei Legionari ,Santiago de Compostela,Ronchi dei Legionari (GO),Santiago de Compostela
Ronchi dei Legionari ,Zurich,Ronchi dei Legionari (GO),Zurich
Ronchi dei Legionari ,Melilla,Ronchi dei Legionari (GO),Melilla
Ronchi dei Legionari ,Bremen,Ronchi dei Legionari (GO),Bremen
Ronchi dei Legionari ,Gdańsk,Ronchi dei Legionari (GO),Gdańsk
Ronchi dei Legionari ,Nice,Ronchi dei Legionari (GO),Nice
Ronchi dei Legionari ,Amsterdam,Ronchi dei Legionari (GO),Amsterdam
Ronchi dei Legionari ,Saint-Louis,Ronchi dei Legionari (GO),Saint-Louis
Ronchi dei Legionari ,St. Petersburg,Ronchi dei Legionari (GO),St. Petersburg
Ronchi dei Legionari ,Nizhny Novgorod,Ronchi dei Legionari (GO),Nizhny Novgorod
Ronchi dei Legionari ,Riga,Ronchi dei Legionari (GO),Riga
Ronchi dei Legionari ,London,Ronchi dei Legionari (GO),London
Ronchi dei Legionari ,Grâce-Hollogne,Ronchi dei Legionari (GO),Grâce-Hollogne
Ronchi dei Legionari ,Nizhnekamsk,Ronchi dei Legionari (GO),Nizhnekamsk
Ronchi dei Legionari ,Stuttgart,Ronchi dei Legionari (GO),Stuttgart
Ronchi dei Legionari ,Stockholm,Ronchi dei Legionari (GO),Stockholm
Ronchi dei Legionari ,Mahón ,Ronchi dei Legionari (GO),Mahón (Maó)
Ronchi dei Legionari ,Palanga,Ronchi dei Legionari (GO),Palanga
Ronchi dei Legionari ,Belfast,Ronchi dei Legionari (GO),Belfast
Ronchi dei Legionari ,Napoli,Ronchi dei Legionari (GO),Napoli
Ronchi dei Legionari ,Innsbruck,Ronchi dei Legionari (GO),Innsbruck
Ronchi dei Legionari ,Frankfurt am Main ,Ronchi dei Legionari (GO),Frankfurt am Main (Lautzenhausen)
Ronchi dei Legionari ,Kirov,Ronchi dei Legionari (GO),Kirov
Ronchi dei Legionari ,Düsseldorf,Ronchi dei Legionari (GO),Düsseldorf
Ronchi dei Legionari ,Aarhus,Ronchi dei Legionari (GO),Aarhus
Ronchi dei Legionari ,"Gatwick, Surrey",Ronchi dei Legionari (GO),"Gatwick, Surrey"
Ronchi dei Legionari ,Kavala,Ronchi dei Legionari (GO),Kavala
Ronchi dei Legionari ,Kittilä,Ronchi dei Legionari (GO),Kittilä
Ronchi dei Legionari ,Nuremberg,Ronchi dei Legionari (GO),Nuremberg
Ronchi dei Legionari ,Cheboksary,Ronchi dei Legionari (GO),Cheboksary
Ronchi dei Legionari ,"Southend-on-Sea, Essex",Ronchi dei Legionari (GO),"Southend-on-Sea, Essex"
Ronchi dei Legionari ,Kirkenes,Ronchi dei Legionari (GO),Kirkenes
Ronchi dei Legionari ,Montpellier/Méditerranée,Ronchi dei Legionari (GO),Montpellier/Méditerranée
Ronchi dei Legionari ,Oulu / Oulunsalo,Ronchi dei Legionari (GO),Oulu / Oulunsalo
Ronchi dei Legionari ,Simferopol,Ronchi dei Legionari (GO),Simferopol
Ronchi dei Legionari ,Banja Luka,Ronchi dei Legionari (GO),Banja Luka
Ronchi dei Legionari ,Charleroi,Ronchi dei Legionari (GO),Charleroi
Ronchi dei Legionari ,Budapest,Ronchi dei Legionari (GO),Budapest
Ronchi dei Legionari ,Ibiza ,Ronchi dei Legionari (GO),Ibiza (Eivissa)
Ronchi dei Legionari ,Ohrid,Ronchi dei Legionari (GO),Ohrid
Ronchi dei Legionari ,Hadsel,Ronchi dei Legionari (GO),Hadsel
Ronchi dei Legionari ,Vaasa,Ronchi dei Legionari (GO),Vaasa
Ronchi dei Legionari ,Prishtina,Ronchi dei Legionari (GO),Prishtina
Ronchi dei Legionari ,Caselle Torinese ,Ronchi dei Legionari (GO),Caselle Torinese (TO)
Ronchi dei Legionari ,Kuusamo,Ronchi dei Legionari (GO),Kuusamo
Ronchi dei Legionari ,Chita,Ronchi dei Legionari (GO),Chita
Ronchi dei Legionari ,Luleå,Ronchi dei Legionari (GO),Luleå
Ronchi dei Legionari ,Copenhagen,Ronchi dei Legionari (GO),Copenhagen
Ronchi dei Legionari ,Hamburg,Ronchi dei Legionari (GO),Hamburg
Ronchi dei Legionari ,Burgas,Ronchi dei Legionari (GO),Burgas
Ronchi dei Legionari ,Novokuznetsk,Ronchi dei Legionari (GO),Novokuznetsk
Ronchi dei Legionari ,Florø,Ronchi dei Legionari (GO),Florø
Ronchi dei Legionari ,Weeze,Ronchi dei Legionari (GO),Weeze
Ronchi dei Legionari ,Calvi/Sainte-Catherine,Ronchi dei Legionari (GO),Calvi/Sainte-Catherine
Ronchi dei Legionari ,Chios Island,Ronchi dei Legionari (GO),Chios Island
Ronchi dei Legionari ,Suceava,Ronchi dei Legionari (GO),Suceava
Ronchi dei Legionari ,Bilbao,Ronchi dei Legionari (GO),Bilbao
Ronchi dei Legionari ,Bratislava,Ronchi dei Legionari (GO),Bratislava
Ronchi dei Legionari ,Ożarowice,Ronchi dei Legionari (GO),Ożarowice
Ronchi dei Legionari ,Thessaloniki,Ronchi dei Legionari (GO),Thessaloniki
Ronchi dei Legionari ,Postage,Ronchi dei Legionari (GO),Porto
Ronchi dei Legionari ,Perm,Ronchi dei Legionari (GO),Perm
Ronchi dei Legionari ,Alicante,Ronchi dei Legionari (GO),Alicante
Ronchi dei Legionari ,Belgrade,Ronchi dei Legionari (GO),Belgrade
Ronchi dei Legionari ,Iaşi,Ronchi dei Legionari (GO),Iaşi
Ronchi dei Legionari ,Pico Island,Ronchi dei Legionari (GO),Pico Island
Ronchi dei Legionari ,Santorini Island,Ronchi dei Legionari (GO),Santorini Island
Ronchi dei Legionari ,Horta,Ronchi dei Legionari (GO),Horta
Ronchi dei Legionari ,Pamplona,Ronchi dei Legionari (GO),Pamplona
Ronchi dei Legionari ,Figari Sud-Corse,Ronchi dei Legionari (GO),Figari Sud-Corse
Ronchi dei Legionari ,Saint-Étienne-de-Saint-Geoirs,Ronchi dei Legionari (GO),Saint-Étienne-de-Saint-Geoirs
Ronchi dei Legionari ,Kjevik,Ronchi dei Legionari (GO),Kjevik
Ronchi dei Legionari ,Hondarribia,Ronchi dei Legionari (GO),Hondarribia
Ronchi dei Legionari ,Chişinău,Ronchi dei Legionari (GO),Chişinău
Ronchi dei Legionari ,Split,Ronchi dei Legionari (GO),Split
Ronchi dei Legionari ,Newcastle,Ronchi dei Legionari (GO),Newcastle
Ronchi dei Legionari ,Orsk,Ronchi dei Legionari (GO),Orsk
Ronchi dei Legionari ,Bastia/Poretta,Ronchi dei Legionari (GO),Bastia/Poretta
Ronchi dei Legionari ,Rheinmünster,Ronchi dei Legionari (GO),Rheinmünster
Ronchi dei Legionari ,Warsaw,Ronchi dei Legionari (GO),Warsaw
Ronchi dei Legionari ,Marseille,Ronchi dei Legionari (GO),Marseille
Ronchi dei Legionari ,Sarajevo,Ronchi dei Legionari (GO),Sarajevo
Ronchi dei Legionari ,Luxembourg,Ronchi dei Legionari (GO),Luxembourg
Ronchi dei Legionari ,Liverpool,Ronchi dei Legionari (GO),Liverpool
Ronchi dei Legionari ,"Paisley, Renfrewshire",Ronchi dei Legionari (GO),"Paisley, Renfrewshire"
Ronchi dei Legionari ,Oradea,Ronchi dei Legionari (GO),Oradea
Ronchi dei Legionari ,Ilinden,Ronchi dei Legionari (GO),Ilinden
Ronchi dei Legionari ,San Bartolomé,Ronchi dei Legionari (GO),San Bartolomé
Ronchi dei Legionari ,Sochi,Ronchi dei Legionari (GO),Sochi
Ronchi dei Legionari ,Vila do Porto,Ronchi dei Legionari (GO),Vila do Porto
Ronchi dei Legionari ,Bordeaux/Mérignac,Ronchi dei Legionari (GO),Bordeaux/Mérignac
Ronchi dei Legionari ,Rinas,Ronchi dei Legionari (GO),Rinas
Ronchi dei Legionari ,Samos Island,Ronchi dei Legionari (GO),Samos Island
Ronchi dei Legionari ,Kuopio / Siilinjärvi,Ronchi dei Legionari (GO),Kuopio / Siilinjärvi
Ronchi dei Legionari ,Culleredo,Ronchi dei Legionari (GO),Culleredo
Ronchi dei Legionari ,Vadsø,Ronchi dei Legionari (GO),Vadsø
Ronchi dei Legionari ,Kerkyra ,Ronchi dei Legionari (GO),Kerkyra (Corfu)
Ronchi dei Legionari ,Madrid,Ronchi dei Legionari (GO),Madrid
Ronchi dei Legionari ,Orenburg,Ronchi dei Legionari (GO),Orenburg
Ronchi dei Legionari ,Brønnøy,Ronchi dei Legionari (GO),Brønnøy
Ronchi dei Legionari ,Ioannina,Ronchi dei Legionari (GO),Ioannina
Ronchi dei Legionari ,Viseu,Ronchi dei Legionari (GO),Viseu
Ronchi dei Legionari ,Oslo,Ronchi dei Legionari (GO),Oslo
Ronchi dei Legionari ,Beslan,Ronchi dei Legionari (GO),Beslan
Ronchi dei Legionari ,Klagenfurt on Lake Wörthersee,Ronchi dei Legionari (GO),Klagenfurt am Wörthersee
Ronchi dei Legionari ,Leknes,Ronchi dei Legionari (GO),Leknes
Ronchi dei Legionari ,Timişoara,Ronchi dei Legionari (GO),Timişoara
Ronchi dei Legionari ,Orio al Serio ,Ronchi dei Legionari (GO),Orio al Serio (BG)
Ronchi dei Legionari ,Caselle ,Ronchi dei Legionari (GO),Caselle (VR)
Ronchi dei Legionari ,Viviers-du-Lac,Ronchi dei Legionari (GO),Viviers-du-Lac
Ronchi dei Legionari ,Rovaniemi,Ronchi dei Legionari (GO),Rovaniemi
Ronchi dei Legionari ,Dortmund,Ronchi dei Legionari (GO),Dortmund
Ronchi dei Legionari ,Malmö,Ronchi dei Legionari (GO),Malmö
Ronchi dei Legionari ,Tours/Val de Loire ,Ronchi dei Legionari (GO),Tours/Val de Loire (Loire Valley)
Ronchi dei Legionari ,Bacău,Ronchi dei Legionari (GO),Bacău
Ronchi dei Legionari ,Naryan Mar,Ronchi dei Legionari (GO),Naryan Mar
Ronchi dei Legionari ,Bolzano ,Ronchi dei Legionari (GO),Bolzano (BZ)
Ronchi dei Legionari ,Ufa,Ronchi dei Legionari (GO),Ufa
Ronchi dei Legionari ,Trondheim,Ronchi dei Legionari (GO),Trondheim
Ronchi dei Legionari ,Mykonos,Ronchi dei Legionari (GO),Mykonos
Ronchi dei Legionari ,Izhevsk,Ronchi dei Legionari (GO),Izhevsk
Ronchi dei Legionari ,Krasnodar,Ronchi dei Legionari (GO),Krasnodar
Ronchi dei Legionari ,Parma ,Ronchi dei Legionari (GO),Parma (PR)
Ronchi dei Legionari ,Catania,Ronchi dei Legionari (GO),Catania
Ronchi dei Legionari ,Bodø,Ronchi dei Legionari (GO),Bodø
Ronchi dei Legionari ,Bournemouth,Ronchi dei Legionari (GO),Bournemouth
Ronchi dei Legionari ,Murmansk,Ronchi dei Legionari (GO),Murmansk
Ronchi dei Legionari ,Frankfurt am Main,Ronchi dei Legionari (GO),Frankfurt am Main
Ronchi dei Legionari ,Umeå,Ronchi dei Legionari (GO),Umeå
Ronchi dei Legionari ,Łódź,Ronchi dei Legionari (GO),Łódź
Ronchi dei Legionari ,Genova ,Ronchi dei Legionari (GO),Genova (GE)
Ronchi dei Legionari ,Almería,Ronchi dei Legionari (GO),Almería
Ronchi dei Legionari ,Crete Island,Ronchi dei Legionari (GO),Crete Island
Ronchi dei Legionari ,Ivalo,Ronchi dei Legionari (GO),Ivalo
Ronchi dei Legionari ,Ivanovo,Ronchi dei Legionari (GO),Ivanovo
Ronchi dei Legionari ,Vigo,Ronchi dei Legionari (GO),Vigo
Ronchi dei Legionari ,Minsk,Ronchi dei Legionari (GO),Minsk
Ronchi dei Legionari ,Seville,Ronchi dei Legionari (GO),Sevilla
Ronchi dei Legionari ,Girona,Ronchi dei Legionari (GO),Girona
Ronchi dei Legionari ,Magnitogorsk,Ronchi dei Legionari (GO),Magnitogorsk
Ronchi dei Legionari ,Zgornji Brnik,Ronchi dei Legionari (GO),Zgornji Brnik
Ronchi dei Legionari ,Cherepovets,Ronchi dei Legionari (GO),Cherepovets
Ronchi dei Legionari ,Pisa,Ronchi dei Legionari (GO),Pisa
Ronchi dei Legionari ,Valletta,Ronchi dei Legionari (GO),Valletta
Ronchi dei Legionari ,Voronezh,Ronchi dei Legionari (GO),Voronezh
Ronchi dei Legionari ,Vila Real,Ronchi dei Legionari (GO),Vila Real
Ronchi dei Legionari ,Penza,Ronchi dei Legionari (GO),Penza
Ronchi dei Legionari ,Makhachkala,Ronchi dei Legionari (GO),Makhachkala
Ronchi dei Legionari ,Spata-Artemida,Ronchi dei Legionari (GO),Spata-Artemida
Ronchi dei Legionari ,"Luton, Bedfordshire",Ronchi dei Legionari (GO),"Luton, Bedfordshire"
Ronchi dei Legionari ,Čilipi,Ronchi dei Legionari (GO),Čilipi
Ronchi dei Legionari ,Olbia ,Ronchi dei Legionari (GO),Olbia (SS)
Ronchi dei Legionari ,Hanover,Ronchi dei Legionari (GO),Hannover
Ronchi dei Legionari ,"Norwich, Norfolk",Ronchi dei Legionari (GO),"Norwich, Norfolk"
Ronchi dei Legionari ,Nottingham,Ronchi dei Legionari (GO),Nottingham
Ronchi dei Legionari ,Sibiu,Ronchi dei Legionari (GO),Sibiu
Ronchi dei Legionari ,Saint Anne,Ronchi dei Legionari (GO),Saint Anne
Ronchi dei Legionari ,Maastricht,Ronchi dei Legionari (GO),Maastricht
Ronchi dei Legionari ,Vilnius,Ronchi dei Legionari (GO),Vilnius
Ronchi dei Legionari ,Debrecen,Ronchi dei Legionari (GO),Debrecen
Ronchi dei Legionari ,Lesquin,Ronchi dei Legionari (GO),Lesquin
Ronchi dei Legionari ,Perugia,Ronchi dei Legionari (GO),Perugia
Ronchi dei Legionari ,Lisbon,Ronchi dei Legionari (GO),Lisbon
Ronchi dei Legionari ,Gothenburg,Ronchi dei Legionari (GO),Gothenburg
Ronchi dei Legionari ,Ponta Delgada,Ronchi dei Legionari (GO),Ponta Delgada
Ronchi dei Legionari ,Ancona,Ronchi dei Legionari (GO),Ancona
Ronchi dei Legionari ,Ålesund,Ronchi dei Legionari (GO),Ålesund
Ronchi dei Legionari ,Manchester,Ronchi dei Legionari (GO),Manchester
Ronchi dei Legionari ,Vágar,Ronchi dei Legionari (GO),Vágar
Ronchi dei Legionari ,Funchal,Ronchi dei Legionari (GO),Funchal
Ronchi dei Legionari ,Krasnoyarsk,Ronchi dei Legionari (GO),Krasnoyarsk
Ronchi dei Legionari ,Syktyvkar,Ronchi dei Legionari (GO),Syktyvkar
Ronchi dei Legionari ,Pescara,Ronchi dei Legionari (GO),Pescara
Ronchi dei Legionari ,Bragança,Ronchi dei Legionari (GO),Bragança
Ronchi dei Legionari ,Wrocław,Ronchi dei Legionari (GO),Wrocław
Mytilene,Santander,Mytilene,Santander
Mytilene,Mosjøen,Mytilene,Mosjøen
Mytilene,"Stornoway, Western Isles",Mytilene,"Stornoway, Western Isles"
Mytilene,Santiago de Compostela,Mytilene,Santiago de Compostela
Mytilene,Zurich,Mytilene,Zurich
Mytilene,Melilla,Mytilene,Melilla
Mytilene,Bremen,Mytilene,Bremen
Mytilene,Gdańsk,Mytilene,Gdańsk
Mytilene,Nice,Mytilene,Nice
Mytilene,Amsterdam,Mytilene,Amsterdam
Mytilene,Saint-Louis,Mytilene,Saint-Louis
Mytilene,St. Petersburg,Mytilene,St. Petersburg
Mytilene,Nizhny Novgorod,Mytilene,Nizhny Novgorod
Mytilene,Riga,Mytilene,Riga
Mytilene,London,Mytilene,London
Mytilene,Grâce-Hollogne,Mytilene,Grâce-Hollogne
Mytilene,Nizhnekamsk,Mytilene,Nizhnekamsk
Mytilene,Stuttgart,Mytilene,Stuttgart
Mytilene,Stockholm,Mytilene,Stockholm
Mytilene,Mahón ,Mytilene,Mahón (Maó)
Mytilene,Palanga,Mytilene,Palanga
Mytilene,Belfast,Mytilene,Belfast
Mytilene,Napoli,Mytilene,Napoli
Mytilene,Innsbruck,Mytilene,Innsbruck
Mytilene,Frankfurt am Main ,Mytilene,Frankfurt am Main (Lautzenhausen)
Mytilene,Kirov,Mytilene,Kirov
Mytilene,Düsseldorf,Mytilene,Düsseldorf
Mytilene,Aarhus,Mytilene,Aarhus
Mytilene,"Gatwick, Surrey",Mytilene,"Gatwick, Surrey"
Mytilene,Kavala,Mytilene,Kavala
Mytilene,Kittilä,Mytilene,Kittilä
Mytilene,Nuremberg,Mytilene,Nuremberg
Mytilene,Cheboksary,Mytilene,Cheboksary
Mytilene,"Southend-on-Sea, Essex",Mytilene,"Southend-on-Sea, Essex"
Mytilene,Kirkenes,Mytilene,Kirkenes
Mytilene,Montpellier/Méditerranée,Mytilene,Montpellier/Méditerranée
Mytilene,Oulu / Oulunsalo,Mytilene,Oulu / Oulunsalo
Mytilene,Simferopol,Mytilene,Simferopol
Mytilene,Banja Luka,Mytilene,Banja Luka
Mytilene,Charleroi,Mytilene,Charleroi
Mytilene,Budapest,Mytilene,Budapest
Mytilene,Ibiza ,Mytilene,Ibiza (Eivissa)
Mytilene,Ohrid,Mytilene,Ohrid
Mytilene,Hadsel,Mytilene,Hadsel
Mytilene,Vaasa,Mytilene,Vaasa
Mytilene,Prishtina,Mytilene,Prishtina
Mytilene,Caselle Torinese ,Mytilene,Caselle Torinese (TO)
Mytilene,Kuusamo,Mytilene,Kuusamo
Mytilene,Chita,Mytilene,Chita
Mytilene,Luleå,Mytilene,Luleå
Mytilene,Copenhagen,Mytilene,Copenhagen
Mytilene,Hamburg,Mytilene,Hamburg
Mytilene,Burgas,Mytilene,Burgas
Mytilene,Novokuznetsk,Mytilene,Novokuznetsk
Mytilene,Florø,Mytilene,Florø
Mytilene,Weeze,Mytilene,Weeze
Mytilene,Calvi/Sainte-Catherine,Mytilene,Calvi/Sainte-Catherine
Mytilene,Chios Island,Mytilene,Chios Island
Mytilene,Suceava,Mytilene,Suceava
Mytilene,Bilbao,Mytilene,Bilbao
Mytilene,Bratislava,Mytilene,Bratislava
Mytilene,Ożarowice,Mytilene,Ożarowice
Mytilene,Thessaloniki,Mytilene,Thessaloniki
Mytilene,Postage,Mytilene,Porto
Mytilene,Perm,Mytilene,Perm
Mytilene,Alicante,Mytilene,Alicante
Mytilene,Belgrade,Mytilene,Belgrade
Mytilene,Iaşi,Mytilene,Iaşi
Mytilene,Pico Island,Mytilene,Pico Island
Mytilene,Santorini Island,Mytilene,Santorini Island
Mytilene,Horta,Mytilene,Horta
Mytilene,Pamplona,Mytilene,Pamplona
Mytilene,Figari Sud-Corse,Mytilene,Figari Sud-Corse
Mytilene,Saint-Étienne-de-Saint-Geoirs,Mytilene,Saint-Étienne-de-Saint-Geoirs
Mytilene,Kjevik,Mytilene,Kjevik
Mytilene,Hondarribia,Mytilene,Hondarribia
Mytilene,Chişinău,Mytilene,Chişinău
Mytilene,Split,Mytilene,Split
Mytilene,Newcastle,Mytilene,Newcastle
Mytilene,Orsk,Mytilene,Orsk
Mytilene,Bastia/Poretta,Mytilene,Bastia/Poretta
Mytilene,Rheinmünster,Mytilene,Rheinmünster
Mytilene,Warsaw,Mytilene,Warsaw
Mytilene,Marseille,Mytilene,Marseille
Mytilene,Sarajevo,Mytilene,Sarajevo
Mytilene,Luxembourg,Mytilene,Luxembourg
Mytilene,Liverpool,Mytilene,Liverpool
Mytilene,"Paisley, Renfrewshire",Mytilene,"Paisley, Renfrewshire"
Mytilene,Oradea,Mytilene,Oradea
Mytilene,Ilinden,Mytilene,Ilinden
Mytilene,San Bartolomé,Mytilene,San Bartolomé
Mytilene,Sochi,Mytilene,Sochi
Mytilene,Vila do Porto,Mytilene,Vila do Porto
Mytilene,Bordeaux/Mérignac,Mytilene,Bordeaux/Mérignac
Mytilene,Rinas,Mytilene,Rinas
Mytilene,Samos Island,Mytilene,Samos Island
Mytilene,Kuopio / Siilinjärvi,Mytilene,Kuopio / Siilinjärvi
Mytilene,Culleredo,Mytilene,Culleredo
Mytilene,Vadsø,Mytilene,Vadsø
Mytilene,Kerkyra ,Mytilene,Kerkyra (Corfu)
Mytilene,Madrid,Mytilene,Madrid
Mytilene,Orenburg,Mytilene,Orenburg
Mytilene,Brønnøy,Mytilene,Brønnøy
Mytilene,Ioannina,Mytilene,Ioannina
Mytilene,Viseu,Mytilene,Viseu
Mytilene,Oslo,Mytilene,Oslo
Mytilene,Beslan,Mytilene,Beslan
Mytilene,Klagenfurt on Lake Wörthersee,Mytilene,Klagenfurt am Wörthersee
Mytilene,Leknes,Mytilene,Leknes
Mytilene,Timişoara,Mytilene,Timişoara
Mytilene,Orio al Serio ,Mytilene,Orio al Serio (BG)
Mytilene,Caselle ,Mytilene,Caselle (VR)
Mytilene,Viviers-du-Lac,Mytilene,Viviers-du-Lac
Mytilene,Rovaniemi,Mytilene,Rovaniemi
Mytilene,Dortmund,Mytilene,Dortmund
Mytilene,Malmö,Mytilene,Malmö
Mytilene,Tours/Val de Loire ,Mytilene,Tours/Val de Loire (Loire Valley)
Mytilene,Bacău,Mytilene,Bacău
Mytilene,Naryan Mar,Mytilene,Naryan Mar
Mytilene,Bolzano ,Mytilene,Bolzano (BZ)
Mytilene,Ufa,Mytilene,Ufa
Mytilene,Trondheim,Mytilene,Trondheim
Mytilene,Mykonos,Mytilene,Mykonos
Mytilene,Izhevsk,Mytilene,Izhevsk
Mytilene,Krasnodar,Mytilene,Krasnodar
Mytilene,Parma ,Mytilene,Parma (PR)
Mytilene,Catania,Mytilene,Catania
Mytilene,Bodø,Mytilene,Bodø
Mytilene,Bournemouth,Mytilene,Bournemouth
Mytilene,Murmansk,Mytilene,Murmansk
Mytilene,Frankfurt am Main,Mytilene,Frankfurt am Main
Mytilene,Umeå,Mytilene,Umeå
Mytilene,Łódź,Mytilene,Łódź
Mytilene,Genova ,Mytilene,Genova (GE)
Mytilene,Almería,Mytilene,Almería
Mytilene,Crete Island,Mytilene,Crete Island
Mytilene,Ivalo,Mytilene,Ivalo
Mytilene,Ivanovo,Mytilene,Ivanovo
Mytilene,Vigo,Mytilene,Vigo
Mytilene,Minsk,Mytilene,Minsk
Mytilene,Seville,Mytilene,Sevilla
Mytilene,Girona,Mytilene,Girona
Mytilene,Magnitogorsk,Mytilene,Magnitogorsk
Mytilene,Zgornji Brnik,Mytilene,Zgornji Brnik
Mytilene,Cherepovets,Mytilene,Cherepovets
Mytilene,Pisa,Mytilene,Pisa
Mytilene,Valletta,Mytilene,Valletta
Mytilene,Voronezh,Mytilene,Voronezh
Mytilene,Vila Real,Mytilene,Vila Real
Mytilene,Penza,Mytilene,Penza
Mytilene,Makhachkala,Mytilene,Makhachkala
Mytilene,Spata-Artemida,Mytilene,Spata-Artemida
Mytilene,"Luton, Bedfordshire",Mytilene,"Luton, Bedfordshire"
Mytilene,Čilipi,Mytilene,Čilipi
Mytilene,Olbia ,Mytilene,Olbia (SS)
Mytilene,Hanover,Mytilene,Hannover
Mytilene,"Norwich, Norfolk",Mytilene,"Norwich, Norfolk"
Mytilene,Nottingham,Mytilene,Nottingham
Mytilene,Sibiu,Mytilene,Sibiu
Mytilene,Saint Anne,Mytilene,Saint Anne
Mytilene,Maastricht,Mytilene,Maastricht
Mytilene,Vilnius,Mytilene,Vilnius
Mytilene,Debrecen,Mytilene,Debrecen
Mytilene,Lesquin,Mytilene,Lesquin
Mytilene,Perugia,Mytilene,Perugia
Mytilene,Lisbon,Mytilene,Lisbon
Mytilene,Gothenburg,Mytilene,Gothenburg
Mytilene,Ponta Delgada,Mytilene,Ponta Delgada
Mytilene,Ancona,Mytilene,Ancona
Mytilene,Ålesund,Mytilene,Ålesund
Mytilene,Manchester,Mytilene,Manchester
Mytilene,Vágar,Mytilene,Vágar
Mytilene,Funchal,Mytilene,Funchal
Mytilene,Krasnoyarsk,Mytilene,Krasnoyarsk
Mytilene,Syktyvkar,Mytilene,Syktyvkar
Mytilene,Pescara,Mytilene,Pescara
Mytilene,Bragança,Mytilene,Bragança
Mytilene,Wrocław,Mytilene,Wrocław
Santander,Mosjøen,Santander,Mosjøen
Santander,"Stornoway, Western Isles",Santander,"Stornoway, Western Isles"
Santander,Santiago de Compostela,Santander,Santiago de Compostela
Santander,Zurich,Santander,Zurich
Santander,Melilla,Santander,Melilla
Santander,Bremen,Santander,Bremen
Santander,Gdańsk,Santander,Gdańsk
Santander,Nice,Santander,Nice
Santander,Amsterdam,Santander,Amsterdam
Santander,Saint-Louis,Santander,Saint-Louis
Santander,St. Petersburg,Santander,St. Petersburg
Santander,Nizhny Novgorod,Santander,Nizhny Novgorod
Santander,Riga,Santander,Riga
Santander,London,Santander,London
Santander,Grâce-Hollogne,Santander,Grâce-Hollogne
